	Antisense.PfBloodR1	Antisense.PfBloodR2	Sense.PfBloodR1	Sense.PfBloodR2	Antisense.PfOocystR1	Antisense.PfOocystR2	Sense.PfOocystR1	Sense.PfOocystR2	Antisense.PfSporozoiteR1	Antisense.PfSporozoiteR2	Sense.PfSporozoiteR1	Sense.PfSporozoiteR2
PF3D7_1319000	0.508759158670988	3.1254706038987	5.45058153306509	6.88495008069437	0.198863976782672	0.335639531398374	4.47715300367213	4.50931941345204	0.293068800494026	1.02903335869389	4.11801960506349	4.05021242768274
PF3D7_1319600	3.09372165888516	4.54050810317755	6.14125347497888	8.00453169637768	3.00621889830159	3.07260512516445	5.25956156850912	4.43235743141153	4.46299380206717	4.19895836037186	7.31441681779146	6.94329722363225
PF3D7_1321200	0.508759158670988	2.54050810317755	4.07712313744767	3.13006257867128	2.19886397615421	0.750677030105598	3.29272843241693	2.99742037488307	1.87803130160767	1.02903335869389	4.99248872335729	4.41278250745448
PF3D7_1321400	3.31611408029404	4.65598532059748	4.20265401974522	3.0045316966024	1.78382647708485	1.75067703053431	4.53373653223781	4.41245787425224	1.87803130160767	1.6139958596507	4.85498519956204	4.56478560042541
PF3D7_1322100	1.50875915816401	1.54050810317755	7.11753740653582	6.06866203388533	3.00621889830159	2.07260512533593	6.53373653192638	6.7503275130533	1.29306880108276	0.0290333594008652	7.34041202705275	7.90106898842866
PF3D7_1322200	4.20919887595411	5.51013445397575	8.65661050812868	9.41700531560702	3.36878897822498	3.21010864889879	7.44062712743109	7.55087190278264	3.87803130200017	3.48846497778108	8.91676139722932	8.36179857868695
PF3D7_1322300	3.50875915791051	4.59940179193355	7.67838745098453	8.50799608343566	0.198863976782672	1.92060203173845	5.25956156850912	5.66038538762452	1.29306880108276	2.35096145372265	7.78098461848559	8.08834755672096
PF3D7_1322500	1.50875915816401	1.54050810317755	5.99273095034267	6.79302759112484	1.19886397615421	1.55803195240818	4.69127780918133	4.90074435552148	4.46299380206717	4.2769608722491	10.6018353823788	10.3798486176713
PF3D7_1322700	1.50875915816401	0.955545602456389	5.26154770889281	5.5674678909659	2.19886397615421	-0.249322969894402	5.7401874095599	5.36147394556268	1.87803130160767	0.0290333594008652	6.78098461782964	6.52825972466601
PF3D7_1323900	2.83068725315276	3.41497722041739	4.66208563816883	4.13006257883607	2.52079207116726	2.55803195240818	4.29272843256415	4.24253287306398	1.29306880108276	1.02903335869389	5.11801960547892	5.49078501920622
PF3D7_1324300	2.09372165905416	2.76290052451399	5.64005933194403	6.45199067355864	3.00621889830159	3.27423898638629	5.56121726844838	5.5734497508993	3.10042372288805	3.35096145428823	6.70298210633855	7.17359484313091
PF3D7_1324600	4.59622199938452	3.76290052451399	6.38587584382256	6.77391876894037	5.52079207104157	4.77304484352979	8.39553923790256	7.38719111582854	4.87803130150955	4.83638828115548	9.68280422418638	9.94676107926192
PF3D7_1324900	4.59622199938452	2.27747369734375	10.684453451285	7.18895626756005	5.05684497147682	4.14299445329266	10.0906846563741	9.99950609955204	1.87803130160767	3.8363882806505	10.1841087955585	10.7993635605492
PF3D7_1325800	0.508759158670988	-0.0444543975436109	4.14125347538767	5.58949419732356	0.198863976782672	1.07260512533593	3.41825931440264	4.1251759216895	0.293068800494026	2.35096145372265	7.5554249174347	8.24285750574759
PF3D7_1325900	1.50875915816401	3.65598532002523	6.18754712742924	7.30665131074924	0.198863976782672	3.14299445312934	5.56121726844838	5.69374398466549	1.29306880108276	1.02903335869389	4.34041202651863	5.41278250711582
PF3D7_1326500	1.50875915816401	2.95554560245639	6.60637620585176	7.52809365258125	3.19886397631132	2.55803195240818	5.25956156850912	5.56446096749405	0.293068800494026	1.02903335869389	4.11801960506349	3.82782000605601
PF3D7_1326600	3.67868415977531	3.76290052451399	6.76743863862807	7.89382823229544	3.00621889830159	3.60865802493751	6.94182127045965	7.05631406429796	2.87803130160767	2.6139958596507	5.78098461809202	5.76641946183359
PF3D7_1326900	1.50875915816401	1.95554560245639	4.37257902110048	5.45199067339385	2.19886397615421	3.60865802493751	5.0032218151238	5.98399985917309	2.61499689585238	3.35096145428823	5.11801960547892	7.14974810094337
PF3D7_1328500	1.50875915816401	1.54050810317755	5.74697453590187	4.7545534437884	0.198863976782672	1.33563953082675	4.74018740929	4.68547636851849	1.87803130160767	1.6139958596507	7.20548244694919	7.19705381618056
PF3D7_1328700	0.508759158670988	1.54050810317755	4.20265401974522	4.71502507955722	0.198863976782672	2.55803195240818	7.73416362211395	8.25096149491998	2.87803130160767	2.6139958596507	9.85498519959319	10.2707635025821
PF3D7_1328800	3.31611408029404	3.1254706038987	3.31813123720132	4.45199067339385	0.198863976782672	2.92060203173845	0.833296814221287	0.564460967859887	1.29306880108276	1.6139958596507	5.23349682293081	5.33032034718283
PF3D7_1329100	2.83068725315276	4.04300844326913	8.01857095526452	7.78827406166944	3.36878897822498	3.65756762628574	7.62771268003159	7.59567969827072	4.54099631461931	4.2769608722491	11.1198968924349	10.6004095104238
PF3D7_1329500	5.15261534783733	2.54050810317755	9.61204495583683	6.6431321608469	2.78382647708485	3.7506770301056	7.95223788679334	8.23121755932604	2.2930688007884	2.02903335869389	7.72288166364347	7.7022891243416
PF3D7_1329600	2.09372165905416	0.955545602456389	5.47567251423269	4.93741750065826	2.19886397615421	1.55803195240818	5.44800665790686	5.35105732941137	3.29306880093558	4.02903335922412	8.6929284413938	8.93634446321701
PF3D7_1329900	0.508759158670988	1.95554560245639	3.20265401974522	5.58949419732356	0.198863976782672	-0.249322969894402	3.64065173535351	3.28692699209448	0.293068800494026	0.0290333594008652	5.11801960547892	5.5647856007302
PF3D7_1330500	2.09372165905416	2.76290052451399	6.17228037065169	6.98804357424776	3.00621889830159	1.75067703053431	5.56121726844838	5.64341230897185	5.38053164229847	4.48846497778108	9.06443856515057	9.486031489351
PF3D7_1330600	1.50875915816401	2.54050810317755	4.70515436041267	5.63256291926831	1.78382647708485	3.21010864889879	7.14617976896584	7.06908136040526	3.87803130200017	3.72947307688936	1.53305710467467	1.24285750553805
PF3D7_1331100	2.50875915816401	1.95554560245639	6.20265401974522	5.92013950920373	1.78382647708485	1.92060203173845	5.22561423646024	5.5186572779006	3.10042372288805	3.02903335887063	8.7425104702632	8.61789693731829
PF3D7_1331400	4.09372165905416	6.27747369734375	8.30768949049473	9.66014372810574	0.198863976782672	1.07260512533593	2.15522490878477	3.9429725912637	3.99350851926914	3.8363882806505	6.70298210633855	6.94329722363225
PF3D7_1331800	3.09372165888516	1.54050810317755	7.99273095034267	6.0208335089517	3.52079207167003	2.4511167483786	8.40315242229654	8.79903892749805	0.293068800494026	0.0290333594008652	6.53305710470583	6.49078501920622
PF3D7_1332000	0.508759158670988	-0.0444543975436109	5.23240136299536	4.63256291926831	0.198863976782672	0.750677030105598	5.71593986322631	5.5186572779006	2.2930688007884	1.02903335869389	7.34041202705275	6.99774500817564
PF3D7_1333600	0.508759158670988	2.76290052451399	5.59497144263591	4.49929638823599	2.19886397615421	2.83813987165856	6.1552249087038	6.28692699216838	0.293068800494026	0.0290333594008652	1.53305710467467	1.24285750553805
PF3D7_1335900	0.508759158670988	0.955545602456389	4.31813123734597	5.65362453482143	1.19886397615421	1.92060203173845	3.53373653223781	2.0498877947514	8.93331373719149	8.7772262084642	16.3181519199901	16.2260292679994
PF3D7_1336000	1.50875915816401	0.955545602456389	5.47567251423269	4.35245499970168	3.00621889830159	2.92060203173845	6.49150829654017	6.30322880445181	2.2930688007884	2.02903335869389	8.32747297098436	7.33032034736212
PF3D7_1336700	1.50875915816401	1.54050810317755	6.21760436113849	1.86702817267269	1.78382647708485	3.21010864889879	6.29272843238012	5.59126102706595	4.29306880078839	4.2769608722491	9.24041623682473	9.10083850102296
PF3D7_1337500	5.2091988763441	4.90974191260329	8.47877842484253	8.71000700464705	3.36878897822498	3.33563953082675	7.15522490890622	7.03694873883046	1.87803130160767	2.02903335869389	5.34041202687471	5.5647856007302
PF3D7_1338000	3.83068725355835	3.27747369734375	4.42504644074587	5.95449101403935	0.198863976782672	0.335639531398374	5.25956156850912	5.60008487732887	2.61499689585238	2.02903335869389	9.31441681824465	9.17359484338074
PF3D7_1338100	0.508759158670988	3.41497722041739	6.66208563902358	6.06866203388533	5.05684497147682	4.47859748515413	8.34109145402848	8.46170139324481	1.29306880108276	2.02903335869389	8.59914629533334	7.92935803312963
PF3D7_1338300	3.96819077666303	4.81352659732744	8.31465904545659	5.29998758009528	3.78382647750383	3.87996004729554	9.33114865085659	8.99323985906555	0.293068800494026	0.0290333594008652	4.85498519956204	2.24285750584284
PF3D7_1338400	2.83068725315276	2.95554560245639	6.18754712742924	7.02083350917389	3.65829559541997	2.92060203173845	5.29272843256415	4.7503275130533	3.46299380206717	3.48846497778108	5.34041202687471	5.49078501920622
PF3D7_1338900	0.508759158670988	2.76290052451399	5.34561197363161	6.55632733334655	0.198863976782672	2.07260512533593	4.87769093303994	5.14942346841845	1.87803130160767	1.6139958596507	4.85498519956204	5.05021242768274
PF3D7_1339300	0.508759158670988	-0.0444543975436109	7.69984056040396	6.57852307948883	1.19886397615421	0.335639531398374	6.8105767371814	6.72634864937022	0.293068800494026	2.83638828085249	9.30124142958423	9.19122473732263
PF3D7_1340900	4.20919887595411	3.54050810317755	9.44424000622179	8.34276160383906	1.19886397615421	1.92060203173845	6.27624030971635	6.42740821567631	3.46299380206717	3.48846497778108	10.5581966667628	10.3849645633747
PF3D7_1341900	0.508759158670988	1.95554560245639	6.38587584382256	6.1889562677578	1.78382647708485	0.750677030105598	6.02312137263545	6.77780824922256	0.293068800494026	0.0290333594008652	5.92537452747717	5.33032034718283
PF3D7_1342000	4.83068725305137	1.54050810317755	8.90771036587408	5.54510007790892	5.81357382038485	5.0360792491877	9.81343639142753	9.60118407358827	1.29306880108276	2.02903335869389	5.85498519956204	4.7022891243416
PF3D7_1342400	2.09372165905416	1.95554560245639	5.66208563845375	5.27302053246046	2.78382647708485	2.07260512533593	7.4480066580721	7.25096149491998	2.2930688007884	1.6139958596507	6.7425104702632	6.79744635696925
PF3D7_1342900	3.83068725355835	3.27747369734375	6.87507936154772	6.86702817341425	3.78382647750383	3.39453321953735	6.65347577561897	6.47135156330581	4.87803130150955	4.88701435413838	9.92107439007189	9.81650469329216
PF3D7_1343000	3.31611408029404	1.95554560245639	8.45374187419015	5.86702817291988	2.19886397615421	1.55803195240818	8.24692474302226	7.88999129937636	0.293068800494026	1.02903335869389	5.70298210606159	6.97077796031978
PF3D7_1344100	1.50875915816401	0.955545602456389	5.20265401974522	5.61118926844971	2.78382647708485	1.33563953082675	3.41825931440264	2.99742037488307	3.10042372288805	3.6139958596507	5.43994770044936	6.05021242790045
PF3D7_1344300	4.20919887595411	4.1254706038987	8.29717161835752	7.83050229697716	1.19886397615421	2.21010864889879	6.0812243271961	6.05631406386437	4.19995939649504	3.72947307688936	10.0128373688672	9.70228912451477
PF3D7_1344700	0.508759158670988	-0.0444543975436109	5.74697453590187	5.18895626756005	2.19886397615421	2.4511167483786	5.64065173593187	5.54631362103849	1.87803130160767	2.02903335869389	5.53305710486162	6.28725162524748
PF3D7_1344800	3.96819077666303	4.04300844326913	5.10954461540597	5.81188661866	1.19886397615421	1.75067703053431	5.66618682813033	5.68547636851849	2.87803130160767	2.6139958596507	7.5554249174347	7.33032034736212
PF3D7_1344900	4.20919887595411	2.54050810317755	7.70515436041267	7.39059012898764	3.19886397631132	3.65756762628574	7.63419671384385	7.69786009335769	0.293068800494026	1.02903335869389	4.70298210606159	5.7022891243416
PF3D7_1345000	3.67868415977531	2.76290052451399	6.33193703662303	7.2798096977605	2.52079207116726	2.92060203173845	-0.166703185778713	1.56446096785989	0.293068800494026	1.02903335869389	1.53305710467467	1.24285750553805
PF3D7_1346400	3.50875915791051	3.1254706038987	8.10150729638024	7.93311736333707	3.65829559541997	4.72795695374161	8.29272843247213	8.29101974660651	3.61499689538139	3.19895836037186	8.96768533234886	8.61789693731829
PF3D7_1347100	0.508759158670988	2.76290052451399	5.7262159758363	6.802487920646	4.59118139896289	3.45111674890625	5.96257983070356	4.98399985894515	5.10042372305626	4.83638828115548	7.41570015385908	7.12550055548881
PF3D7_1347200	4.09372165905416	4.71043310434433	8.89614097721805	6.1889562677578	2.78382647708485	2.92060203173845	8.07170155336405	7.61322027962943	7.28175348775758	6.77050034495628	3.11801960539583	3.24285750584284
PF3D7_1347500	4.20919887595411	3.65598532002523	9.24704813903245	7.82587084811304	5.84272016605463	5.10822903493281	10.4107256420705	10.290679127495	1.29306880108276	0.0290333594008652	6.53305710470583	5.76641946183359
PF3D7_1347900	2.83068725315276	3.54050810317755	2.9396196138174	5.32645979148976	2.19886397615421	2.65756762582844	6.30903024476919	5.76609482869021	0.293068800494026	0.0290333594008652	3.85498520006055	4.41278250745448
PF3D7_1348400	2.09372165905416	5.20347311589997	7.51250928207522	9.16531990336066	2.78382647708485	2.75067703031996	5.04275017945633	5.54631362103849	0.293068800494026	1.02903335869389	2.53305710467467	3.82782000605601
PF3D7_1349300	1.50875915816401	2.76290052451399	5.95754152182163	6.93741750089367	0.198863976782672	1.75067703053431	6.04275017945633	6.16139610991656	1.29306880108276	1.02903335869389	7.89060910954809	7.24285750622383
PF3D7_1349500	3.96819077666303	4.20347311550844	7.95308187341962	7.95024154103251	3.19886397631132	3.5580319521632	6.3410914539395	6.7503275130533	2.61499689585238	2.83638828085249	8.43994770036628	8.26522531898853
PF3D7_1351000	3.50875915791051	0.955545602456389	6.66208563902358	6.15980992206197	3.65829559541997	3.92060203154791	7.04275017967517	7.278706485015	2.61499689585238	2.6139958596507	7.59914629533334	7.60040951079546
PF3D7_1351400	4.20919887595411	-0.0444543975436109	8.51250928247028	5.75455344352117	4.65829559484864	4.90042414973105	9.25536158001167	9.12899156852008	3.87803130200017	3.19895836037186	5.11801960547892	4.05021242768274
PF3D7_1351600	4.96819077666304	6.88628293989732	9.45846944262168	10.9228528728677	1.78382647708485	2.07260512533593	5.8776909332853	6.23121755942206	1.29306880108276	2.6139958596507	9.08764595642656	8.71859093682636
PF3D7_1352000	1.50875915816401	1.95554560245639	4.57188782963841	4.90265208245165	1.78382647708485	1.92060203173845	5.38788566558882	5.19672918293456	0.293068800494026	0.0290333594008652	5.70298210606159	5.05021242768274
PF3D7_1353300	2.50875915816401	4.27747369734375	7.26874320988725	7.86702817279629	1.78382647708485	1.33563953082675	5.69127780890213	6.02389258618678	1.29306880108276	1.6139958596507	5.62051994583704	5.76641946183359
PF3D7_1354000	5.36674015334402	4.71043310434433	5.29011686094947	5.40308107318566	6.32814699318895	5.42310237224522	5.78749312424249	4.66879762760656	5.19995939649504	6.3144355777918	6.53305710470583	7.24285750622383
PF3D7_1355700	2.50875915816401	0.955545602456389	7.02708245474696	5.98804357379317	2.78382647708485	2.4511167483786	5.83329681376583	5.26490068577585	2.61499689585238	1.6139958596507	7.92537452747717	7.75065214635973
PF3D7_1358300	2.09372165905416	-0.0444543975436109	0.617691518553953	1.13006257850649	1.19886397615421	2.65756762582844	0.833296814221287	2.32999571410809	0.293068800494026	1.02903335869389	2.53305710467467	2.8278200064624
PF3D7_1359000	3.96819077666303	3.1254706038987	7.57188782963841	6.57852307948883	5.4083173417322	4.96013039596629	7.60148113895364	7.53944907929501	4.46299380206717	4.9832296692404	8.10291271297938	8.47167619623712
PF3D7_1359600	0.508759158670988	3.1254706038987	5.37257902110048	6.71502507955722	0.198863976782672	0.750677030105598	3.92075965461429	4.17327021003963	3.46299380206717	2.02903335869389	2.53305710467467	1.24285750553805
PF3D7_1359900	3.83068725355835	2.95554560245639	7.98837892571056	8.18172469861715	0.198863976782672	1.33563953082675	4.92075965509059	5.5186572779006	4.29306880078839	3.8363882806505	10.102912712717	9.90463560363364
PF3D7_1360800	2.83068725315276	1.54050810317755	8.09342494991123	6.42774312728124	5.00621889839137	4.36538687474576	9.59982572234232	9.2375933396654	5.10042372305626	4.93592395453807	11.4959531098311	11.6135449124613
PF3D7_1361100	4.67868415977531	3.86243619756896	8.2026540199411	7.12252890593497	3.65829559541997	3.65756762628574	7.14617976896584	7.19381758765373	6.04795630300638	5.52088645510212	6.34041202669667	6.41278250728515
PF3D7_1361200	0.508759158670988	1.54050810317755	6.42504644108167	6.47583741554272	1.19886397615421	2.55803195240818	6.04275017945633	6.25934116051218	1.87803130160767	2.6139958596507	8.23349682293081	7.99774500817564
PF3D7_1361800	4.31611408014918	6.04300844370673	9.22871631634945	10.348423996746	0.198863976782672	1.75067703053431	2.6406517358162	3.19672918317058	7.11324776298215	7.40407279047522	13.8767980231313	13.9146196921232
PF3D7_1362000	2.09372165905416	0.955545602456389	3.78761652072755	5.49929638823599	0.198863976782672	1.55803195240818	5.25956156850912	5.38208422529521	4.46299380206717	4.55259531508902	3.11801960539583	2.24285750584284
PF3D7_1362100	0.508759158670988	1.95554560245639	4.97524352347016	5.84888082618772	0.198863976782672	-0.249322969894402	1.41825931440264	2.32999571410809	1.87803130160767	3.93592395406675	9.65717841650207	9.85018781955338
PF3D7_1362400	2.83068725315276	4.04300844326913	7.84651020936324	8.6404971008924	2.52079207116726	2.33563953111256	4.35685877020789	5.21981279611628	0.293068800494026	0.0290333594008652	2.53305710467467	3.24285750584284
PF3D7_1362700	0.508759158670988	2.54050810317755	4.86561903234394	6.13006257863008	1.19886397615421	1.33563953082675	4.08122432740918	4.39227999191385	1.29306880108276	0.0290333594008652	3.53305710517319	3.564785601035
PF3D7_1362900	4.59622199938452	6.1254706038987	8.26874321035502	9.38902112928739	0.198863976782672	1.07260512533593	1.41825931440264	3.82749537353109	3.29306880093558	3.35096145428823	7.72288166364347	7.30894669636885
PF3D7_1363000	1.50875915816401	0.955545602456389	4.52458211447588	3.0045316966024	5.15306028676409	4.14299445329266	6.69127780834371	6.04988779479495	5.46299380239425	5.38658536360511	7.51033702819833	7.98432449228672
PF3D7_1364200	2.09372165905416	2.54050810317755	6.99273095034267	6.37799009201946	4.00621889794247	3.99860454400046	7.54754233134761	7.39987980775276	3.87803130200017	4.55259531508902	9.3404120268302	9.54663825403924
PF3D7_1364300	3.96819077666303	3.41497722041739	5.80751607780748	5.06866203410028	2.52079207116726	2.07260512533593	4.92075965509059	4.54631362103849	5.24726511122275	4.42135078137165	4.53305710455004	5.7022891243416
PF3D7_1365600	2.83068725315276	0.955545602456389	3.20265401974522	4.54510007790892	2.52079207116726	3.27423898638629	2.6406517358162	2.49046038621073	4.54099631461931	4.78392086083117	6.70298210633855	6.28725162524748
PF3D7_1365700	0.508759158670988	1.95554560245639	4.93961961391143	4.67438309501279	1.19886397615421	2.33563953111256	5.64065173593187	6.23688630962097	3.29306880093558	3.8363882806505	9.39103809978505	9.24848205499521
PF3D7_1365900	3.09372165888516	2.76290052451399	8.87507936185498	8.34276160383906	2.78382647708485	2.83813987165856	8.82198150055991	8.87734392290495	1.29306880108276	3.48846497778108	9.63108918762428	9.29270605520714
PF3D7_1366300	3.31611408029404	2.54050810317755	8.11354654573543	7.05289471822306	3.78382647750383	3.45111674890625	7.05246533378136	7.04988779457719	2.2930688007884	3.02903335887063	9.00066265486188	9.24848205499521
PF3D7_1366600	1.50875915816401	3.27747369734375	5.64005933194403	5.65362453482143	1.19886397615421	2.33563953111256	6.72811457653581	6.61757230410788	3.46299380206717	3.02903335887063	7.72288166364347	7.3721405225701
PF3D7_1366800	2.50875915816401	2.27747369734375	6.463181569948	6.27302053246046	1.19886397615421	1.92060203173845	5.58818431584495	5.49046038614655	5.71933355566164	4.9832296692404	5.34041202687471	4.05021242768274
PF3D7_1368400	2.09372165905416	3.1254706038987	5.47567251423269	6.03695317433472	2.19886397615421	1.75067703053431	4.64065173593187	4.92903340003261	3.29306880093558	2.35096145372265	1.53305710467467	1.24285750553805
PF3D7_1368700	2.09372165905416	1.54050810317755	4.14125347538767	4.24553979638277	1.78382647708485	1.75067703053431	5.96257983070356	6.00408410516075	2.61499689585238	2.83638828085249	9.09529952891948	8.92935803312963
PF3D7_1370800	3.09372165888516	3.65598532002523	2.42504644101451	3.79302759112484	7.99976387630843	7.10382385625921	10.7431898977321	10.0789777834477	7.5025221666958	7.27696087187701	11.0188864135692	10.9064156100207
PF3D7_1402700	3.67868415977531	2.27747369734375	6.4121073854377	4.79302759112484	4.00621889794247	3.70487334076906	7.54065594627892	7.74635861050334	1.29306880108276	1.02903335869389	4.11801960506349	2.24285750584284
PF3D7_1403100	0.508759158670988	2.54050810317755	6.0439562736715	6.0045316966024	0.198863976782672	2.21010864889879	6.22561423665303	6.0690813599755	2.61499689585238	0.0290333594008652	7.92537452747717	7.39260462532606
PF3D7_1403500	2.09372165905416	2.95554560245639	4.61769151902406	5.95449101403935	0.198863976782672	0.750677030105598	3.53373653223781	3.14942346841845	1.29306880108276	0.0290333594008652	5.34041202687471	4.56478560042541
PF3D7_1403600	1.50875915816401	2.27747369734375	3.7051543598596	3.93741750065826	1.78382647708485	1.55803195240818	3.29272843241693	3.10051386779734	1.87803130160767	1.6139958596507	5.78098461809202	4.41278250745448
PF3D7_1403900	3.96819077666303	4.04300844326913	6.50033456834607	4.35245499970168	0.198863976782672	0.335639531398374	5.08122432740918	4.65192380870852	0.293068800494026	0.0290333594008652	7.68280422453744	7.24285750622383
PF3D7_1404800	4.50875915791051	1.54050810317755	9.3775797022215	4.24553979638277	1.19886397615421	0.750677030105598	5.29272843256415	4.65192380870852	2.87803130160767	3.72947307688936	7.43994769995085	7.63517492854903
PF3D7_1404900	2.50875915816401	1.95554560245639	7.3591585052275	7.01270562805826	1.19886397615421	1.33563953082675	5.98304393333822	5.74237875978085	2.61499689585238	3.19895836037186	9.6929284415681	9.59158566013937
PF3D7_1405700	0.508759158670988	-0.0444543975436109	4.66208563816883	5.98804357379317	1.19886397615421	-0.249322969894402	4.22561423646024	4.54631362103849	1.87803130160767	2.6139958596507	9.03290299192589	8.79744635761775
PF3D7_1406200	3.83068725355835	0.955545602456389	7.51250928207522	6.40308107301519	3.52079207167003	2.99860454381995	6.51979734107433	6.49519830524685	0.293068800494026	1.02903335869389	3.53305710517319	4.827820006564
PF3D7_1407300	0.508759158670988	1.54050810317755	6.69450711598784	5.63256291926831	2.19886397615421	2.21010864889879	5.98304393333822	6.2083171574395	0.293068800494026	1.6139958596507	7.20548244694919	6.14974810134976
PF3D7_1407600	4.20919887595411	3.1254706038987	-0.382308480505824	0.54510007778533	2.52079207116726	2.83813987165856	3.64065173535351	4.1251759216895	3.75250041902428	3.19895836037186	8.24730262236453	7.90106898842866
PF3D7_1408700	4.67868415977531	4.65598532059748	8.95084686928002	8.9352690342537	3.19886397631132	4.10822903535107	7.16421369146082	7.59347205412604	3.61499689538139	3.19895836037186	9.23349682293081	9.47647718254685
PF3D7_1409800	2.09372165905416	-0.0444543975436109	5.54842885662548	6.97972830579926	3.8993036939569	3.83813987186031	8.38019127385779	8.24956013962094	0.293068800494026	0.0290333594008652	3.53305710517319	2.24285750584284
PF3D7_1409900	4.41564975394152	5.44739869862075	6.82714488471654	6.28656706431584	4.44679148956472	3.39453321953735	6.8105767371814	6.81238848135482	4.46299380206717	4.35096145358125	9.25415629336059	8.60040951042376
PF3D7_1410300	0.508759158670988	1.95554560245639	6.69450711598784	6.97136483262539	2.78382647708485	2.75067703031996	6.24268774988269	6.27595587431635	2.87803130160767	3.19895836037186	7.39103809978505	7.30894669636885
PF3D7_1411200	3.83068725355835	3.65598532002523	7.10954461561491	5.75455344352117	1.78382647708485	-1.24932296817954	4.87769093303994	5.25376012832772	3.61499689538139	3.19895836037186	9.19126858757948	8.87948212631757
PF3D7_1411500	2.83068725315276	1.54050810317755	5.23240136299536	4.79302759112484	5.72242593229319	4.70487334076906	7.1996190279273	5.86458469224567	5.68538622377742	5.55259531478164	8.36594711898809	8.20864179056589
PF3D7_1411800	2.09372165905416	-0.0444543975436109	4.01000894191476	4.0045316966024	3.19886397631132	3.33563953082675	5.32514991001116	4.0238925864085	2.2930688007884	4.02903335922412	5.11801960547892	5.41278250711582
PF3D7_1412400	2.09372165905416	3.1254706038987	5.92147226729043	6.42774312728124	2.78382647708485	3.14299445312934	5.19084881856289	5.66038538762452	0.293068800494026	2.6139958596507	3.11801960539583	4.24285750584284
PF3D7_1413900	2.50875915816401	1.95554560245639	6.35915850540324	6.06866203388533	3.19886397631132	2.21010864889879	6.64065173593187	6.2923814221838	2.87803130160767	2.83638828085249	3.85498520006055	1.24285750553805
PF3D7_1414000	0.508759158670988	2.76290052451399	5.07712313744767	6.62191567505588	2.19886397615421	3.07260512516445	7.19084881797042	7.17622352808635	1.87803130160767	3.02903335887063	9.19839302196545	8.75855734418518
PF3D7_1414200	0.508759158670988	0.955545602456389	5.47567251423269	5.15980992186018	1.78382647708485	2.21010864889879	5.98304393333822	5.49046038614655	2.87803130160767	3.48846497778108	8.57745122400291	7.76641946170108
PF3D7_1414400	0.508759158670988	2.76290052451399	5.0439562736715	5.67438309501279	2.52079207116726	2.83813987165856	7.43320965642511	7.48808557891159	3.61499689538139	3.02903335887063	8.76187579533673	8.20864179056589
PF3D7_1414500	4.90107658111176	4.59940179193355	7.16458597930137	7.09199453795849	1.78382647708485	2.75067703031996	5.38788566558882	5.66879762732297	4.46299380206717	4.02903335922412	8.56648010625398	8.14974810145136
PF3D7_1414600	3.31611408029404	1.95554560245639	6.15685033015737	6.15980992206197	0.198863976782672	0.750677030105598	4.74018740929	4.98399985894515	1.87803130160767	0.0290333594008652	3.53305710517319	1.24285750553805
PF3D7_1415000	0.508759158670988	2.95554560245639	4.7876165202052	6.14501292011516	1.78382647708485	1.55803195240818	4.58818431584495	5.28692699216838	0.293068800494026	2.35096145372265	5.62051994583704	4.827820006564
PF3D7_1415700	2.83068725315276	2.27747369734375	5.10954461540597	6.83972082663917	2.52079207116726	2.4511167483786	3.41825931440264	3.41245787425224	3.29306880093558	2.35096145372265	8.40342182416008	8.75855734418518
PF3D7_1417200	4.09372165905416	3.27747369734375	8.68108660029061	7.91142229221092	3.8993036939569	4.10822903535107	7.65347577633552	7.70605724634596	2.61499689585238	1.02903335869389	8.32747297098436	8.38240885812274
PF3D7_1417300	3.31611408029404	3.27747369734375	4.20265401974522	5.06866203410028	4.28632681729364	3.7506770301056	5.76403415133286	5.41245787425224	5.15104979606823	5.75695381353721	6.85498520006055	7.10083850102296
PF3D7_1417400	2.83068725315276	2.27747369734375	5.99273095034267	7.13755711559645	3.19886397631132	2.21010864889879	4.22561423646024	4.84244571478753	6.50252216653668	6.53682799910235	9.97184895769398	10.0977258884678
PF3D7_1417600	2.50875915816401	1.95554560245639	8.12151725701334	7.12252890593497	1.78382647708485	1.75067703053431	5.61465652730429	5.74237875978085	4.87803130150955	4.78392086083117	10.7498029630334	10.5213069637418
PF3D7_1417900	0.508759158670988	1.54050810317755	2.9396196138174	3.93741750065826	1.78382647708485	1.55803195240818	5.61465652730429	5.2312175596141	0.293068800494026	1.02903335869389	1.53305710467467	1.24285750553805
PF3D7_1418800	6.98449258948928	7.63502570214328	15.1524503398379	15.2541569581015	6.67459740760784	6.81676622120324	14.485637651567	14.5238109323914	7.89298164308174	8.13755781540034	17.4354557743132	17.4297648550658
PF3D7_1419000	0.508759158670988	2.27747369734375	5.61769151902406	7.29329292751275	2.52079207116726	1.07260512533593	5.19084881856289	5.06271183518915	1.29306880108276	0.0290333594008652	4.99248872335729	4.94329722410116
PF3D7_1419700	3.50875915791051	0.955545602456389	6.23240136318724	4.29998758046148	3.8993036939569	2.92060203173845	6.53373653192638	6.31934846977043	0.293068800494026	0.0290333594008652	4.34041202651863	4.41278250745448
PF3D7_1420700	4.75668667142081	-0.0444543975436109	9.99164417377606	4.35245499970168	1.78382647708485	2.21010864889879	8.01817215658977	8.08802292357757	3.29306880093558	4.2769608722491	10.9655990047534	11.1255005552305
