PlasmoDB_GeneID	Antisense.PfBloodR1	Antisense.PfBloodR2	Antisense.PfOocystR1	Antisense.PfOocystR2	Antisense.PfSporozoiteR1	Antisense.PfSporozoiteR2	Sense.PfBloodR1	Sense.PfBloodR2	Sense.PfOocystR1	Sense.PfOocystR2	Sense.PfSporozoiteR1	Sense.PfSporozoiteR2
PF3D7_1335300	0	0	0	0.420645563	0	0	3.068835935	2.918243116	0	0.887300922	14.4699216	7.100004832
PF3D7_1335400	0	0	0	0	0	0	1.534417967	0	0	0.295766974	8.681952957	0
PF3D7_1335500	1.422825917	2.908969365	0	0.420645563	0	0	28.3867324	75.14476024	1.781752334	2.366135793	0	0
PF3D7_1335600	0	0	3.443382569	2.523873375	0	0	10.74092577	6.566047012	3.563504667	3.844970664	0	0
PF3D7_1335700	2.845651833	3.87862582	8.034559327	9.674847939	0	0	23.7834785	43.77364674	93.54199751	69.8010059	0	4.733336555
PF3D7_1335800	1.422825917	1.93931291	2.295588379	0.841291125	0	0	11.50813476	24.80506649	27.61716117	26.91479465	0	0
PF3D7_1335900	1.422825917	1.93931291	2.295588379	3.785810063	488.8722608	438.7411482	19.94743358	50.33969376	11.58139017	4.140737638	81705.85928	76651.65217
PF3D7_1336000	2.845651833	1.93931291	8.034559327	7.571620126	4.900975045	4.081313006	44.49812106	20.42770181	89.97849284	78.9697821	321.2322594	160.9334429
PF3D7_1336100	0	0	1.14779419	0.841291125	0	0	3.068835935	2.188682337	5.345257001	7.689941328	0	2.366668277
PF3D7_1336200	0	5.81793873	4.591176758	1.261936688	0	0	27.61952341	37.20759973	63.25220784	69.20947195	0	4.733336555
PF3D7_1336300	1.422825917	0	0	0.420645563	0	1.020328252	8.439298821	24.80506649	5.345257001	4.732271586	0	0
PF3D7_1336400	0	2.908969365	0	0.841291125	1.225243761	0	30.68835935	89.00641505	24.94453267	18.92908635	266.2465574	293.4668664
PF3D7_1336500	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1336600	0	1.93931291	2.295588379	1.261936688	13.47768137	19.38623678	2.301626951	13.13209402	19.59927567	25.43595978	37.62179615	26.03335105
PF3D7_1336700	2.845651833	2.908969365	3.443382569	9.254202376	19.60390018	19.38623678	74.41927142	3.647803895	78.39710267	48.21001679	604.8427227	549.0670404
PF3D7_1336800	1.422825917	0.969656455	3.443382569	5.047746751	0	0	40.66207614	29.91199194	106.90514	77.7867142	23.15187455	9.46667311
PF3D7_1336900	0	0.969656455	1.14779419	5.468392313	1.225243761	0	52.93741988	6.566047012	58.79782701	60.04069575	0	4.733336555
PF3D7_1337000	1.422825917	3.87862582	4.591176758	3.365164501	2.450487523	2.040656503	13.04255272	29.18243116	36.52592284	37.85817269	2.893984319	0
PF3D7_1337100	1.422825917	0	1.14779419	0.420645563	0	1.020328252	10.74092577	21.15726259	55.23432234	46.43541494	0	0
PF3D7_1337200	1.422825917	1.93931291	3.443382569	2.523873375	0	0	14.57697069	8.754729349	39.19855134	47.32271586	0	0
PF3D7_1337300	2.845651833	2.908969365	6.886765138	14.30194913	1.225243761	0	53.70462886	37.20759973	179.9569857	158.5310981	46.30374911	14.20000966
PF3D7_1337400	2.845651833	0.969656455	1.14779419	1.261936688	0	0	49.86858394	10.94341169	9.799637834	17.1544845	0	2.366668277
PF3D7_1337500	36.99347383	30.0593501	10.33014771	10.0954935	3.675731284	4.081313006	356.7521774	418.7678872	142.5401867	131.3205365	40.51578047	47.33336555
PF3D7_1337600	0	0	0	0	0	0	0.767208984	0	0	0	0	0
PF3D7_1337700	0	0	0	0	0	0	11.50813476	21.15726259	0.890876167	2.070368819	5.787968638	4.733336555
PF3D7_1337800	0	0	0	0	1.225243761	0	3.836044919	0	5.345257001	6.211106457	98.39546685	82.83338971
PF3D7_1337900	0	0	2.295588379	0.841291125	0	0	15.34417967	10.94341169	28.50803734	34.308969	2.893984319	0
PF3D7_1338000	14.22825917	9.69656455	1.14779419	1.261936688	6.126218807	4.081313006	21.48185154	62.01266622	38.30767517	48.50578376	636.6765502	577.4670597
PF3D7_1338100	1.422825917	10.666221	33.2860315	22.29421482	2.450487523	4.081313006	101.2715859	67.11959167	324.2789247	352.5542332	387.7938988	243.7668326
PF3D7_1338200	4.26847775	1.93931291	6.886765138	7.571620126	0	0	358.2865954	42.31452519	489.0910155	452.8192374	23.15187455	14.20000966
PF3D7_1338300	15.65108508	28.12003719	13.77353028	14.72259469	1.225243761	1.020328252	318.3917283	39.39628207	644.1034686	509.6064965	28.93984319	4.733336555
PF3D7_1338400	7.114129583	7.75725164	12.62573609	7.571620126	11.02719385	11.22361077	72.88485346	129.8618187	39.19855134	26.91479465	40.51578047	44.96669727
PF3D7_1338500	0	2.908969365	2.295588379	0.841291125	0	0	9.973716789	13.8616548	17.81752334	12.12644594	0	0
PF3D7_1338600	0	0	3.443382569	4.627101188	0	4.081313006	10.74092577	26.26418805	65.03396017	61.8152976	162.0631219	250.8668374
PF3D7_1338700	4.26847775	0.969656455	1.14779419	1.68258225	0	0	18.41301561	54.71705843	32.96241817	51.4634535	46.30374911	71.00004832
PF3D7_1338800	17.073911	39.75591465	1.14779419	1.68258225	0	1.020328252	183.3629471	633.988317	8.908761668	10.3518441	20.25789023	9.46667311
PF3D7_1338900	1.422825917	6.787595185	1.14779419	4.206455626	3.675731284	3.060984755	40.66207614	94.1133405	29.3989135	35.4920369	28.93984319	33.13335588
PF3D7_1339000	0	0	1.14779419	0.420645563	0	0	12.27534374	18.96858026	0	0	0	0
PF3D7_1339100	0	1.93931291	1.14779419	0	0	1.020328252	0	0.729560779	0	0	0	0
PF3D7_1339200	0	1.93931291	0	0	0	0	6.904880854	6.566047012	103.3416353	28.39362952	118.6533571	189.3334622
PF3D7_1339300	1.422825917	0.969656455	2.295588379	1.261936688	1.225243761	7.142297761	207.9136346	95.57246206	112.250397	105.8845767	630.8885816	584.5670645
PF3D7_1339400	0	0.969656455	0	1.261936688	0	0	7.672089837	26.26418805	28.50803734	27.21056162	72.34960798	63.90004349
PF3D7_1339500	0	0.969656455	0	2.103227813	0	1.020328252	0.767208984	2.188682337	23.16278034	9.464543173	2.893984319	0
PF3D7_1339600	0	0	0	0.841291125	0	2.040656503	3.836044919	3.647803895	9.799637834	18.92908635	26.04585887	30.76668761
PF3D7_1339700	0	1.93931291	4.591176758	4.627101188	3.675731284	7.142297761	16.87859764	18.96858026	29.3989135	31.64706623	5.787968638	16.56667794
PF3D7_1339800	0	0	1.14779419	0	0	0	0	4.377364674	2.6726285	0.591533948	0	0
PF3D7_1339900	4.26847775	1.93931291	3.443382569	10.0954935	0	0	17.64580663	36.47803895	77.50622651	103.518441	5.787968638	2.366668277
PF3D7_1340000	1.422825917	0	1.14779419	3.785810063	0	0	1.534417967	5.836486233	8.908761668	8.281475276	0	4.733336555
PF3D7_1340100	0	1.93931291	0	1.261936688	0	0	28.3867324	37.93716051	29.3989135	25.73172675	5.787968638	4.733336555
PF3D7_1340200	0	0	0	0.420645563	0	0	0.767208984	2.188682337	0	0.591533948	0	0
PF3D7_1340300	8.536955499	4.848282275	3.443382569	5.468392313	0	0	63.67834565	27.7233096	92.65112134	86.36395645	23.15187455	23.66668277
PF3D7_1340400	1.422825917	3.87862582	0	0	0	0	19.18022459	45.96232908	0	0.591533948	0	0
PF3D7_1340500	2.845651833	2.908969365	0	0	0	0	26.85231443	70.03783479	6.236133167	5.915339483	14.4699216	16.56667794
PF3D7_1340600	2.845651833	0	0	2.103227813	0	0	50.63579293	47.42145064	103.3416353	102.3353731	2.893984319	4.733336555
PF3D7_1340700	0	2.908969365	2.295588379	1.68258225	0	0	27.61952341	58.36486233	45.4346845	53.23805535	2.893984319	9.46667311
PF3D7_1340800	2.845651833	0.969656455	0	0.841291125	1.225243761	0	6.904880854	10.94341169	13.3631425	24.25289188	2.893984319	0
PF3D7_1340900	18.49673691	11.63587746	2.295588379	3.785810063	11.02719385	11.22361077	696.6257572	324.6545467	77.50622651	86.06818948	1507.76583	1337.167577
PF3D7_1341000	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1341100	5.691303666	5.81793873	2.295588379	0.841291125	0	2.040656503	1440.818471	1208.15265	552.3432234	306.7103522	1186.533571	1677.967809
PF3D7_1341200	4.26847775	0	8.034559327	5.889037876	0	0	290.0049959	32.83023506	476.6187492	456.6642081	8.681952957	7.100004832
PF3D7_1341300	1.422825917	0.969656455	2.295588379	6.730329001	2.450487523	0	266.2215174	73.68563869	394.6581419	454.0023053	57.87968638	52.0667021
PF3D7_1341400	0	0	0	0	0	0	0	0	0	0.295766974	0	0
PF3D7_1341500	0	1.93931291	2.295588379	0	0	0	8.439298821	24.80506649	0.890876167	2.070368819	17.36390591	21.3000145
PF3D7_1341600	1.422825917	0	0	1.68258225	0	0	8.439298821	21.88682337	37.416799	52.05498745	0	0
PF3D7_1341700	0	1.93931291	0	0	0	0	3.068835935	17.5094587	0	2.070368819	0	0
PF3D7_1341800	2.845651833	1.93931291	0	0.420645563	1.225243761	0	118.9173925	322.4658644	0	3.54920369	101.2894512	42.60002899
PF3D7_1341900	1.422825917	3.87862582	3.443382569	1.68258225	1.225243761	1.020328252	83.62577923	72.95607791	65.03396017	109.7295474	60.7736707	40.23336072
PF3D7_1342000	28.45651833	2.908969365	56.24191529	32.81035388	2.450487523	4.081313006	480.2728238	46.69188986	899.7849284	776.6840741	57.87968638	26.03335105
PF3D7_1342100	0	4.848282275	5.738970948	11.35743019	19.60390018	16.32525203	38.36044919	72.95607791	212.0285277	315.5833614	1710.344733	1289.834211
PF3D7_1342200	1.422825917	0	0	1.261936688	0	0	2.301626951	4.377364674	8.017885501	9.464543173	0	0
PF3D7_1342300	0	0.969656455	0	0.841291125	0	2.040656503	3.068835935	11.67297247	11.58139017	10.3518441	0	0
PF3D7_1342400	4.26847775	3.87862582	6.886765138	4.206455626	4.900975045	3.060984755	50.63579293	38.66672129	174.6117287	152.3199917	107.0774198	111.233409
PF3D7_1342500	0	0	1.14779419	0	74.73986944	85.70757314	2.301626951	2.918243116	5.345257001	5.028038561	5006.592872	5765.203924
PF3D7_1342600	2.845651833	4.848282275	0	2.103227813	49.00975045	68.36199286	156.5106327	269.9374883	51.67081767	86.9554904	10563.04276	11459.4078
PF3D7_1342700	0	0	0	2.944518938	0	0	6.904880854	5.836486233	28.50803734	25.73172675	11.57593728	7.100004832
PF3D7_1342800	7.114129583	20.36278555	32.13823731	21.87356925	0	6.12196951	214.0513065	386.6672129	1006.690068	924.8633282	176.5330435	118.3334139
PF3D7_1342900	14.22825917	9.69656455	13.77353028	10.51613906	29.40585027	29.5895193	117.3829745	116.7297247	100.6690068	88.73009225	969.4847469	901.7006137
PF3D7_1343000	9.959781416	3.87862582	4.591176758	2.944518938	1.225243761	2.040656503	350.6145056	58.36486233	303.7887729	237.2051133	52.09171774	125.4334187
PF3D7_1343100	0	0.969656455	1.14779419	0.420645563	1.225243761	2.040656503	29.15394138	58.36486233	16.92664717	26.02749373	75.2435923	71.00004832
PF3D7_1343200	2.845651833	0	0	2.103227813	3.675731284	0	39.89486715	29.18243116	38.30767517	43.77351217	112.8653884	179.8667891
PF3D7_1343300	4.26847775	3.87862582	1.14779419	1.261936688	0	0	105.8748398	173.6354654	45.4346845	59.15339483	28.93984319	21.3000145
PF3D7_1343400	11.38260733	4.848282275	0	2.103227813	0	0	148.0713339	267.7488059	41.87117984	42.59044428	5.787968638	2.366668277
PF3D7_1343500	1.422825917	2.908969365	2.295588379	0.420645563	0	0	11.50813476	36.47803895	32.96241817	22.18252306	0	0
PF3D7_1343600	1.422825917	3.87862582	2.295588379	0.841291125	0	0	0.767208984	14.59121558	16.035771	9.464543173	0	0
PF3D7_1343700	1.422825917	2.908969365	2.295588379	2.103227813	0	0	145.7697069	43.04408597	23.16278034	26.91479465	2.893984319	11.83334139
PF3D7_1343800	4.26847775	16.48415973	1.14779419	4.206455626	0	1.020328252	135.7959901	387.3967737	54.34344617	78.67401512	86.81952957	33.13335588
PF3D7_1343900	0	0.969656455	2.295588379	1.261936688	0	0	19.18022459	32.10067428	19.59927567	23.66135793	0	0
PF3D7_1344000	1.422825917	2.908969365	1.14779419	0.841291125	0	2.040656503	13.80976171	14.59121558	13.3631425	17.45025147	0	2.366668277
PF3D7_1344100	2.845651833	1.93931291	6.886765138	2.523873375	8.576706329	12.24393902	36.82603122	48.8805722	10.690514	7.985708302	43.40976479	66.26671177
PF3D7_1344200	4.26847775	0	2.295588379	5.468392313	0	0	283.867324	25.53462727	145.2128152	176.5728836	2.893984319	0
PF3D7_1344300	18.49673691	17.45381619	2.295588379	4.627101188	18.37865642	13.26426727	314.5556833	227.6229631	67.70658867	66.54756918	1033.152402	833.0672337
PF3D7_1344400	15.65108508	42.66488402	0	2.103227813	29.40585027	22.44722154	139.632035	303.4972841	6.236133167	8.281475276	327.0202281	265.0668471
PF3D7_1344500	0	0.969656455	0	1.261936688	0	3.060984755	13.80976171	35.0189174	4.454380834	4.436504612	0	0
PF3D7_1344600	0	0.969656455	3.443382569	2.523873375	1.225243761	0	11.50813476	32.10067428	69.48834101	62.99836549	8.681952957	11.83334139
PF3D7_1344700	1.422825917	0.969656455	4.591176758	5.468392313	3.675731284	4.081313006	53.70462886	36.47803895	49.88906534	46.73118192	46.30374911	78.10005316
PF3D7_1344800	15.65108508	16.48415973	2.295588379	3.365164501	7.351462568	6.12196951	34.52440427	56.17617999	50.77994151	51.4634535	188.1089807	160.9334429
PF3D7_1344900	18.49673691	5.81793873	9.182353517	12.61936688	1.225243761	2.040656503	208.6808436	167.7989792	198.6653852	207.6284159	26.04585887	52.0667021
PF3D7_1345000	12.80543325	6.787595185	5.738970948	7.571620126	1.225243761	2.040656503	80.55694329	155.3964459	0.890876167	2.957669742	2.893984319	2.366668277
PF3D7_1345100	8.536955499	11.63587746	6.886765138	2.944518938	0	1.020328252	89.7634511	2.188682337	55.23432234	57.08302601	37.62179615	71.00004832
PF3D7_1345200	1.422825917	0	4.591176758	4.627101188	4.900975045	11.22361077	10.74092577	4.377364674	29.3989135	33.42166808	2.893984319	2.366668277
PF3D7_1345300	0	0	0	0	0	0	3.068835935	10.94341169	9.799637834	8.57724225	0	7.100004832
PF3D7_1345400	8.536955499	10.666221	4.591176758	3.785810063	0	0	152.6745878	258.9940766	61.47045551	53.8295893	2.893984319	0
PF3D7_1345500	0	0.969656455	1.14779419	1.261936688	0	0	3.836044919	10.94341169	13.3631425	12.71797989	0	0
PF3D7_1345600	1.422825917	0.969656455	0	0.420645563	0	0	3.836044919	18.96858026	7.127009334	10.05607712	2.893984319	0
PF3D7_1345700	0	3.87862582	4.591176758	4.627101188	0	0	34.52440427	59.09442311	238.7548127	229.8109389	0	0
PF3D7_1345800	5.691303666	4.848282275	1.14779419	6.730329001	0	0	74.41927142	89.73597583	29.3989135	44.06927915	2.893984319	4.733336555
PF3D7_1345900	1.422825917	1.93931291	1.14779419	1.261936688	0	0	36.05882224	110.8932384	56.12519851	57.08302601	0	0
PF3D7_1346000	0	3.87862582	2.295588379	3.785810063	0	0	13.04255272	34.28935662	13.3631425	24.84442583	17.36390591	21.3000145
PF3D7_1346100	5.691303666	0	4.591176758	3.365164501	42.88353165	20.40656503	417.3616872	137.1574265	311.8066584	353.1457671	86.81952957	78.10005316
PF3D7_1346200	0	0	0	0.420645563	0	0	0.767208984	4.377364674	4.454380834	1.774601845	0	0
PF3D7_1346300	56.91303666	10.666221	63.12868043	54.68392313	0	0	253.1789646	14.59121558	310.024906	256.1341996	11.57593728	7.100004832
PF3D7_1346400	11.38260733	8.726908095	12.62573609	26.50067044	12.25243761	9.182954265	274.6608162	244.402861	313.5884107	313.2172256	500.6592872	392.8669341
PF3D7_1346500	0	0	0	0.420645563	0	0	36.82603122	21.15726259	17.81752334	10.94337804	0	4.733336555
PF3D7_1346600	0	0	1.14779419	0.841291125	0	0	1.534417967	10.94341169	8.908761668	13.60528081	0	0
PF3D7_1346700	0	3.87862582	0	4.627101188	0	0	85.1601972	253.8871511	9.799637834	12.71797989	0	2.366668277
PF3D7_1346800	4.26847775	1.93931291	0	0.420645563	0	0	22.24906053	71.49695635	0	0.887300922	0	0
PF3D7_1346900	7.114129583	17.45381619	2.295588379	5.468392313	0	0	20.71464256	59.09442311	8.908761668	8.57724225	0	0
PF3D7_1347000	2.845651833	2.908969365	1.14779419	0.420645563	0	0	12.27534374	30.64155272	4.454380834	5.915339483	0	0
PF3D7_1347100	1.422825917	6.787595185	24.10367798	10.93678463	34.30682532	28.56919105	52.93741988	111.6227992	62.36133167	31.64706623	170.7450748	139.6334284
PF3D7_1347200	17.073911	26.18072428	6.886765138	7.571620126	155.6059577	109.1751229	476.4367789	72.95607791	269.0446024	195.7977369	8.681952957	9.46667311
PF3D7_1347300	0	4.848282275	1.14779419	0.841291125	1.225243761	1.020328252	3.068835935	5.836486233	4.454380834	12.12644594	0	0
PF3D7_1347400	0	0.969656455	0	1.68258225	0	0	10.74092577	16.05033714	13.3631425	12.12644594	0	0
PF3D7_1347500	18.49673691	12.60553391	57.38970948	34.49293613	2.450487523	1.020328252	607.6295151	226.8934023	1361.258783	1252.573136	92.60749821	54.43337038
PF3D7_1347600	1.422825917	4.848282275	0	0.841291125	0	0	87.46182415	204.2770181	2.6726285	3.54920369	0	0
PF3D7_1347700	5.691303666	0.969656455	3.443382569	3.365164501	0	2.040656503	201.7759627	137.8869872	97.10550218	112.3914502	8.681952957	26.03335105
PF3D7_1347800	1.422825917	0	1.14779419	2.523873375	0	0	9.206507805	19.69814104	0.890876167	0.887300922	0	0
PF3D7_1347900	7.114129583	11.63587746	4.591176758	6.309683438	1.225243761	1.020328252	7.672089837	40.12584285	79.28797884	54.42112324	14.4699216	21.3000145
PF3D7_1348000	0	3.87862582	2.295588379	0.420645563	0	0	8.439298821	33.55979584	7.127009334	7.394174354	0	0
PF3D7_1348100	2.845651833	0	2.295588379	1.68258225	2.450487523	2.040656503	6.13767187	26.26418805	7.127009334	13.01374686	0	0
PF3D7_1348200	0	0	0	1.68258225	3.675731284	0	14.57697069	12.40253324	14.25401867	19.52062029	34.72781183	16.56667794
PF3D7_1348300	7.114129583	1.93931291	1.14779419	4.627101188	0	0	102.8060038	54.71705843	49.88906534	64.47720037	14.4699216	30.76668761
PF3D7_1348400	4.26847775	36.84694529	6.886765138	6.730329001	1.225243761	2.040656503	182.5957381	574.1643331	32.96241817	46.73118192	5.787968638	14.20000966
PF3D7_1348500	2.845651833	2.908969365	3.443382569	11.77807575	35.53206908	24.48787804	8.439298821	41.58496441	16.035771	11.23914502	5.787968638	0
PF3D7_1348600	0	0.969656455	0	1.261936688	8.576706329	17.34558028	3.836044919	11.67297247	1.781752334	7.09840738	272.034526	265.0668471
PF3D7_1348700	1.422825917	6.787595185	0	0.841291125	6.126218807	4.081313006	57.54067378	124.0253324	2.6726285	2.366135793	2.893984319	2.366668277
PF3D7_1348800	0	6.787595185	1.14779419	4.206455626	2.450487523	4.081313006	57.54067378	153.9373244	0.890876167	2.366135793	0	2.366668277
PF3D7_1348900	4.26847775	3.87862582	0	1.261936688	0	0	13.80976171	16.05033714	16.92664717	20.40792122	11.57593728	9.46667311
PF3D7_1349000	4.26847775	4.848282275	0	0	3.675731284	0	36.82603122	51.79881531	13.3631425	9.760310147	26.04585887	21.3000145
PF3D7_1349100	2.845651833	6.787595185	0	0.841291125	0	0	6.904880854	13.8616548	24.0536565	25.73172675	11.57593728	7.100004832
PF3D7_1349200	9.959781416	5.81793873	19.51250122	21.03227813	2.450487523	0	188.73341	64.93090934	324.2789247	299.9077118	60.7736707	37.86669244
PF3D7_1349300	2.845651833	6.787595185	1.14779419	3.365164501	2.450487523	2.040656503	62.14392768	122.5662109	65.92483634	71.57560774	237.3067142	151.4667698
PF3D7_1349400	0	0	0	0.420645563	0	0	13.80976171	4.377364674	5.345257001	3.253436716	0	0
PF3D7_1349500	15.65108508	18.42347264	9.182353517	11.77807575	6.126218807	7.142297761	247.8085017	247.3211041	81.06973117	107.6591786	347.2781183	307.6668761
PF3D7_1349600	1.422825917	0.969656455	1.14779419	0.841291125	0	0	7.672089837	20.42770181	25.83540884	22.18252306	14.4699216	4.733336555
PF3D7_1349700	8.536955499	3.87862582	3.443382569	2.103227813	0	0	56.7734648	157.5851283	10.690514	13.30951384	26.04585887	23.66668277
PF3D7_1349800	4.26847775	1.93931291	2.295588379	3.785810063	1.225243761	0	25.31789646	14.59121558	17.81752334	22.18252306	0	0
PF3D7_1349900	0	1.93931291	0	0.420645563	0	0	6.904880854	29.91199194	3.563504667	4.436504612	0	0
PF3D7_1350000	1.422825917	5.81793873	1.14779419	0.841291125	0	0	26.85231443	70.03783479	0.890876167	1.478834871	0	0
PF3D7_1350100	8.536955499	2.908969365	10.33014771	10.51613906	0	0	144.2352889	48.8805722	216.4829085	241.3458509	8.681952957	9.46667311
PF3D7_1350200	1.422825917	0	4.591176758	2.944518938	0	0	17.64580663	6.566047012	46.32556067	53.8295893	8.681952957	2.366668277
PF3D7_1350300	0	0.969656455	0	1.261936688	0	0	19.18022459	11.67297247	16.035771	14.49258173	0	0
PF3D7_1350400	0	0	1.14779419	0.841291125	0	0	5.370462886	4.377364674	7.127009334	3.844970664	0	0
PF3D7_1350500	0	3.87862582	1.14779419	2.103227813	0	0	133.4943632	43.77364674	41.87117984	57.37879299	2.893984319	4.733336555
PF3D7_1350600	1.422825917	0.969656455	0	1.261936688	0	0	0.767208984	2.918243116	0.890876167	1.478834871	0	2.366668277
PF3D7_1350700	0	2.908969365	1.14779419	1.68258225	0	0	3.068835935	11.67297247	21.381028	21.29522214	0	0
PF3D7_1350800	5.691303666	22.30209846	1.14779419	0.420645563	0	2.040656503	85.92740618	251.6984688	2.6726285	2.661902767	11.57593728	35.50002416
PF3D7_1350900	0	1.93931291	8.034559327	3.365164501	18.37865642	37.75214531	8.439298821	18.23901948	34.7441705	28.39362952	949.2268567	1008.200686
PF3D7_1351000	11.38260733	1.93931291	12.62573609	15.14324025	6.126218807	6.12196951	101.2715859	71.49695635	131.8496727	155.2776614	193.8969494	194.0667988
PF3D7_1351100	1.422825917	0	3.443382569	0	0	0	25.31789646	5.106925454	25.83540884	24.54865885	5.787968638	7.100004832
PF3D7_1351200	0	1.93931291	4.591176758	8.412911251	0	0	22.24906053	13.13209402	48.99818917	58.56186088	0	2.366668277
PF3D7_1351300	0	0	1.14779419	0	2.450487523	0	0	0	0.890876167	1.183067897	23.15187455	23.66668277
PF3D7_1351400	18.49673691	0.969656455	25.25147217	29.86583494	14.70292514	9.182954265	365.1914763	53.98749765	611.1410504	559.8868821	34.72781183	16.56667794
PF3D7_1351500	0	0	0	0	0	0	19.18022459	5.836486233	0	2.366135793	11.57593728	14.20000966
PF3D7_1351600	31.30217016	118.2980875	3.443382569	4.206455626	2.450487523	6.12196951	703.5306381	1941.361233	58.79782701	75.12481143	544.069052	421.2669534
PF3D7_1351700	0	0	0	1.68258225	0	2.040656503	3.836044919	0	7.127009334	23.66135793	144.699216	194.0667988
PF3D7_1351800.1	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1351800.2	0	0	0	0	0	0	2.301626951	0	0	1.774601845	17.36390591	7.100004832
PF3D7_1351900	2.845651833	0	1.14779419	1.261936688	1.225243761	0	39.89486715	31.3711135	53.45257001	30.46399834	144.699216	123.0667504
PF3D7_1352000	2.845651833	3.87862582	3.443382569	3.785810063	1.225243761	1.020328252	23.7834785	29.91199194	41.87117984	36.67510479	52.09171774	33.13335588
PF3D7_1352100	1.422825917	0.969656455	2.295588379	2.944518938	0	0	36.05882224	38.66672129	31.18066584	47.32271586	2.893984319	0
PF3D7_1352200	2.845651833	1.93931291	1.14779419	1.68258225	0	0	93.59949602	33.55979584	65.92483634	61.22376365	11.57593728	7.100004832
PF3D7_1352300	1.422825917	2.908969365	0	2.103227813	0	0	4.603253902	10.94341169	4.454380834	10.3518441	2.893984319	2.366668277
PF3D7_1352400	2.845651833	5.81793873	3.443382569	5.889037876	0	0	65.21276362	51.79881531	30.28978967	47.91424981	8.681952957	4.733336555
PF3D7_1352500	2.845651833	2.908969365	3.443382569	5.468392313	0	0	124.2878554	61.28310544	235.191308	235.7262784	46.30374911	35.50002416
PF3D7_1352600	0	4.848282275	0	1.68258225	0	0	5.370462886	23.34594493	8.017885501	6.211106457	0	0
PF3D7_1352700	1.422825917	0.969656455	4.591176758	2.944518938	0	0	93.59949602	40.85540363	75.72447417	84.29358763	0	0
PF3D7_1352800	5.691303666	3.87862582	0	2.944518938	0	0	30.68835935	27.7233096	28.50803734	29.28093044	2.893984319	7.100004832
PF3D7_1352900	2.845651833	0.969656455	2.295588379	0.420645563	0	0	29.15394138	9.484290128	10.690514	13.01374686	37.62179615	14.20000966
PF3D7_1353000	2.845651833	4.848282275	0	2.103227813	0	0	96.66833195	117.4592854	50.77994151	46.73118192	0	0
PF3D7_1353100	22.76521466	0	0	0.841291125	0	0	2149.719572	11.67297247	16.035771	17.74601845	0	0
PF3D7_1353200	28.45651833	2.908969365	0	0.841291125	0	0	322.9949822	5.836486233	0.890876167	1.774601845	0	0
PF3D7_1353300	5.691303666	19.3931291	3.443382569	2.523873375	2.450487523	3.060984755	154.2090057	233.4594493	51.67081767	65.06873431	49.19773342	54.43337038
PF3D7_1353400	0	0	0	0.841291125	0	1.020328252	61.3767187	46.69188986	25.83540884	28.68939649	17.36390591	16.56667794
PF3D7_1353500	0	2.908969365	0	1.261936688	0	0	7.672089837	6.566047012	24.0536565	24.25289188	0	7.100004832
PF3D7_1353600	9.959781416	0	4.591176758	4.206455626	0	0	79.02252533	12.40253324	58.79782701	53.23805535	14.4699216	23.66668277
PF3D7_1353700	0	0	3.443382569	0.841291125	0	0	15.34417967	2.918243116	26.726285	28.98516347	0	0
PF3D7_1353800	1.422825917	0	5.738970948	7.992265689	1.225243761	0	49.86858394	18.96858026	208.465023	190.7696983	2.893984319	2.366668277
PF3D7_1353900	1.422825917	0	4.591176758	4.206455626	0	0	61.3767187	29.91199194	247.6635744	272.4013832	2.893984319	0
PF3D7_1354000	41.26195158	26.18072428	80.34559327	42.90584738	36.75731284	79.58560363	39.12765817	42.31452519	55.23432234	25.43595978	92.60749821	151.4667698
PF3D7_1354100	0	0	1.14779419	0.841291125	0	0	2.301626951	2.918243116	8.017885501	7.985708302	0	0
PF3D7_1354200	5.691303666	1.93931291	2.295588379	1.68258225	0	0	96.66833195	226.1638415	18.7083995	23.95712491	0	0
PF3D7_1354300	1.422825917	0	4.591176758	3.365164501	0	1.020328252	94.366705	32.10067428	122.940911	121.5602264	11.57593728	11.83334139
PF3D7_1354400	1.422825917	0	1.14779419	0.420645563	2.450487523	2.040656503	36.05882224	18.96858026	38.30767517	36.37933782	402.2638204	371.5669196
PF3D7_1354500	5.691303666	0.969656455	12.62573609	6.309683438	0	0	93.59949602	13.13209402	73.94272184	63.88566642	11.57593728	16.56667794
PF3D7_1354600	1.422825917	0.969656455	12.62573609	3.365164501	0	0	36.82603122	12.40253324	61.47045551	36.37933782	14.4699216	9.46667311
PF3D7_1354700	0	0	1.14779419	0	34.30682532	44.89444307	2.301626951	2.188682337	0.890876167	3.844970664	2092.350663	2006.934699
PF3D7_1354800	1.422825917	0.969656455	0	0.841291125	4.900975045	10.20328252	15.34417967	36.47803895	51.67081767	56.49149206	11.57593728	2.366668277
PF3D7_1354900	0	0.969656455	0	0.420645563	0	0	13.80976171	15.32077636	25.83540884	20.40792122	20.25789023	18.93334622
PF3D7_1355100	7.114129583	51.39179211	5.738970948	8.833556814	0	1.020328252	518.633273	1102.366337	189.7566235	216.2056581	2.893984319	4.733336555
PF3D7_1355200	0	0	1.14779419	0.841291125	0	0	6.13767187	5.106925454	8.017885501	5.323805535	0	0
