Gene.ID	ToxoDB_ID	Gene.Name.or.Symbol	Oocyst_4vs0d_logFC	Oocyst_4vs0d_test	Oocyst_10vs0d_logFC	Oocyst_10vs0d_test	Tachy_2dpi_vitro_vs_Oocyst_0d_logFC	Tachy_2dpi_vitro_vs_Oocyst_0d_test	Brady_4dpi_vitro_vs_Oocyst_0d_logFC	Brady_4dpi_vitro_vs_Oocyst_0d_test	Brady_8dpi_vitro_vs_Oocyst_0d_logFC	Brady_8dpi_vitro_vs_Oocyst_0d_test	Brady_21dpi_vivo_vs_Oocyst_0d_logFC	Brady_21dpi_vivo_vs_Oocyst_0d_test
TGME49_227100	42.m03554	N/A	2.9813260215	1	2.3351493975	1	-3.680111319	-1	-3.6142404425	-1	-2.63537478	-1	-2.5060132205	-1
TGME49_223660	42.m05824	N/A	-0.839396170500001	-1	-0.547955719999999	-1	-2.1106316555	-1	-1.4622253365	-1	-1.120398857	-1	-1.0444173325	-1
TGME49_208350	25.m01803	N/A	-0.603393439000001	-1	-0.906403387499999	-1	-1.8696529585	-1	-1.3716747625	-1	-1.5770593375	-1	-0.802296337	-1
TGME49_236980	46.m01725	N/A	-0.909134552999999	-1	-1.784437153	-1	-1.337524882	-1	-1.0226165005	-1	-1.063860827	-1	-1.0243134765	-1
TGME49_236990	46.m01725	N/A	-0.909134552999999	-1	-1.784437153	-1	-1.337524882	-1	-1.0226165005	-1	-1.063860827	-1	-1.0243134765	-1
TGME49_311370	583.m05427	N/A	-1.00454922	-1	-1.069383238	-1	-3.191254181	-1	-0.688315919499999	-1	-0.560301969999997	-1	-0.640126120999999	-1
TGME49_256050	55.m08215	N/A	-0.833741874499996	-1	-0.646586372499999	-1	-1.2044432305	-1	-1.600561105	-1	-1.455558761	-1	-1.437394928	-1
TGME49_211710	27.m01468	N/A	-0.236111372999999	0	-0.990633669	-1	-1.6119168785	-1	-1.4178932575	-1	-1.310565031	-1	-1.61119565	-1
TGME49_232450	44.m02726	RAD54	-1.503989153	-1	-1.5321753195	-1	-1.0542810205	-1	-1.0505790455	-1	-1.332666205	-1	-0.707873884499999	-1
TGME49_265860	57.m01762	N/A	-0.811191955	-1	-0.987249059	-1	-1.2998329565	-1	-1.2309267655	-1	-1.4092849915	-1	-1.4864158435	-1
TGME49_235690	46.m01667	N/A	-0.549473471499998	0	-1.115135885	-1	-0.825911915000001	0	-0.891287747000001	0	-1.430249204	-1	-2.4134844905	-1
TGME49_209630	25.m02946	N/A	-0.529807459999999	0	-1.05415308	-1	-1.157431795	-1	-1.625965634	-1	-1.7717170355	-1	-1.0887675935	-1
TGME49_289770	80.m00004	N/A	-0.852683435999998	-1	-1.1023411625	-1	-1.1256475655	-1	-1.6800865495	-1	-1.9023721695	-1	-0.5750815055	0
TGME49_259980	55.m04854	N/A	-0.806874094499999	-1	-1.1485031475	-1	-1.337078494	-1	-1.393851313	-1	-1.5195061785	-1	-1.0405842255	-1
TGME49_242070	49.m00003	N/A	-0.7727564305	-1	-1.20139721	-1	-0.894402481999999	-1	-1.370411764	-1	-1.322518523	-1	-1.7056552435	-1
TGME49_280730	72.m00404	N/A	-1.64474669	-1	-1.078613778	-1	-0.986244620499999	-1	-1.1344774	-1	-1.112988246	-1	-1.3135959785	-1
TGME49_219348	583.m05287	SRS55M	-1.0519367245	-1	-0.9395659965	-1	-1.4554985785	-1	-1.173052437	-1	-1.684648708	-1	-0.966357585500001	-1
TGME49_309352	583.m05287	SRS55N	-1.0519367245	-1	-0.9395659965	-1	-1.4554985785	-1	-1.173052437	-1	-1.684648708	-1	-0.966357585500001	-1
TGME49_240860	49.m03239	N/A	-0.426507288499999	0	-0.8827963985	-1	-1.650540422	-1	-1.4144635065	-1	-1.8158132555	-1	-1.082165996	-1
TGME49_251840	50.m03419	N/A	-1.00811382	-1	-1.47025326	-1	-1.4933890675	-1	-1.3227358345	-1	-1.4497013165	-1	-0.530293288000001	0
TGME49_250750	50.m00092	N/A	-0.000635742999999245	0	-0.761245871500001	-1	-1.5810462645	-1	-1.723794929	-1	-1.628022893	-1	-1.5802899295	-1
TGME49_226680	42.m03519	N/A	-0.6249712345	-1	-0.786499354500001	-1	-0.896913797500001	-1	-1.573465417	-1	-1.875665491	-1	-1.5194481625	-1
TGME49_271810	59.m03592	N/A	-1.497814106	-1	-1.222635931	-1	-1.1524078225	-1	-0.997820116	-1	-1.1539189895	-1	-1.2760766995	-1
TGME49_292160	80.m02356	N/A	-0.507374911499999	0	-0.8789705445	-1	-1.584371591	-1	-1.7932952135	-1	-1.42258556	-1	-1.130354454	-1
TGME49_259100	55.m10294	N/A	-0.8651286975	-1	-0.90702325	-1	-1.3426949535	-1	-1.3145989765	-1	-1.541244004	-1	-1.366067807	-1
TGME49_201840	20.m03680	ASP1	-0.77993145	-1	-1.171532483	-1	-2.1288956605	-1	-0.952382211999999	-1	-0.884126944500001	-1	-1.4219184345	-1
TGME49_311360	583.m00008	PKG	-1.576183665	-1	-0.231886574000001	0	-1.21562059	-1	-1.2645122435	-1	-1.331024644	-1	-1.7318270325	-1
TGME49_268660	59.m03397	N/A	-1.105743735	-1	-0.968008949999996	-1	-2.1197041785	-1	-1.402703978	-1	-1.084586597	-1	-0.673327587999998	-1
TGME49_227440	42.m03572	N/A	-0.897782928000001	-1	-0.787378012	-1	-1.4162748215	-1	-1.5004290405	-1	-1.2622539285	-1	-1.4945728795	-1
TGME49_246210	50.m03109	N/A	-1.21322553	-1	-1.177625091	-1	-1.3313327575	-1	-0.999171056	-1	-1.244185415	-1	-1.396481956	-1
TGME49_246220	50.m03109	N/A	-1.21322553	-1	-1.177625091	-1	-1.3313327575	-1	-0.999171056	-1	-1.244185415	-1	-1.396481956	-1
TGME49_205690	20.m03929	N/A	-1.0073555095	-1	-1.1622727165	-1	-1.265863077	-1	-1.3829859715	-1	-1.378873292	-1	-1.164713501	-1
TGME49_231870	44.m02680	N/A	-0.5303766135	0	-0.442830752	0	-1.8603948545	-1	-1.580946992	-1	-1.543599356	-1	-1.420400758	-1
TGME49_214770	33.m01303	N/A	-0.761660384500001	-1	-1.210806707	-1	-1.6059197935	-1	-0.944667099999999	-1	-1.3550527925	-1	-1.506874159	-1
TGME49_206450	20.m03953	N/A	-0.670424505000001	0	-0.693540437	0	-1.5707616705	-1	-1.4465902035	-1	-1.440049531	-1	-1.5902481605	-1
TGME49_310020	583.m00712	N/A	-0.0794509824999974	0	-0.789748366999999	0	-1.3649666685	-1	-1.9397578205	-1	-1.6454020085	-1	-1.6006753675	-1
TGME49_310030	583.m00712	N/A	-0.0794509824999974	0	-0.789748366999999	0	-1.3649666685	-1	-1.9397578205	-1	-1.6454020085	-1	-1.6006753675	-1
TGME49_209890	25.m00204	N/A	-1.241398616	-1	-0.533509020999998	0	-1.581877963	-1	-1.561402304	-1	-1.695467134	-1	-0.811300094999997	-1
TGME49_220500	39.m00366	N/A	-1.117090882	-1	-0.96572667	-1	-1.1798205745	-1	-1.5132190135	-1	-1.107365809	-1	-1.542529048	-1
TGME49_205160	20.m03890	N/A	-1.452161112	-1	-0.7439275475	-1	-1.288257349	-1	-1.0480651135	-1	-1.297921308	-1	-1.5988254685	-1
TGME49_272420	59.m00050	N/A	-0.286380461999999	0	-0.738681710000002	-1	-1.474569611	-1	-1.808381105	-1	-1.5524245015	-1	-1.578043746	-1
TGME49_214620	33.m01298	N/A	-1.4737967465	-1	-0.522176027500001	-1	-1.1897437485	-1	-1.3686147045	-1	-1.4024554765	-1	-1.484248529	-1
TGME49_216460	35.m00883	N/A	-1.2255127025	-1	-2.0393752075	-1	-0.2951824055	0	-1.5329008915	-1	-1.448175891	-1	-0.915799943	-1
TGME49_312050	583.m09114	N/A	-1.116236564	-1	-1.0092936615	-1	-1.300089433	-1	-1.4364772025	-1	-1.5194513045	-1	-1.088333119	-1
TGME49_285660	76.m03674	N/A	-1.29827094	-1	-1.1808605825	-1	-1.313877547	-1	-1.3427584285	-1	-1.236728062	-1	-1.098814565	-1
TGME49_311650	583.m05441	N/A	0.2756999725	0	-0.540330060000001	0	-2.2677084085	-1	-1.6041019155	-1	-1.5695325085	-1	-1.7667027675	-1
TGME49_300270	145.m00605	N/A	-1.4619637745	-1	-1.7619086495	-1	-0.8121912965	-1	-0.9959409195	-1	-1.026694725	-1	-1.414931998	-1
TGME49_246640	50.m03127	N/A	-0.2350146675	0	-1.094862503	-1	-1.6883248255	-1	-1.747272147	-1	-1.058533527	-1	-1.651599524	-1
TGME49_251800	50.m05695	N/A	-2.089779568	-1	-1.5397081095	-1	-1.3586934405	-1	-0.8912842975	-1	-1.1723923005	-1	-0.42411174	0
TGME49_306310	541.m01227	N/A	-1.2934452615	-1	-1.506545888	-1	-1.3907560695	-1	-1.1553090365	-1	-1.098938258	-1	-1.0346385715	-1
TGME49_284570	76.m01574	N/A	-1.3864297075	-1	-1.349597384	-1	-1.49742883	-1	-0.936563769	-1	-1.1067138885	-1	-1.2153105845	-1
TGME49_224080	42.m03333	N/A	-0.932741059499999	-1	-0.913857190999999	-1	-1.4502842845	-1	-1.4649056445	-1	-1.5567873315	-1	-1.1896434705	-1
TGME49_288020	80.m05023	N/A	-1.475633156	-1	-1.656651232	-1	-1.5517426095	-1	-0.859068587999999	-1	-1.1768570485	-1	-0.805261743999998	-1
TGME49_249240	50.m03285	N/A	0.0801857995000042	0	-0.923308154499999	-1	-1.531071511	-1	-1.70910741	-1	-1.7942999105	-1	-1.652295898	-1
TGME49_286060	76.m01636	N/A	-0.878727121999999	-1	-0.958405587000001	-1	-1.5984766715	-1	-1.733448178	-1	-1.486652207	-1	-0.8827794535	-1
TGME49_288930	80.m03941	N/A	-1.343253033	-1	-0.771593562	0	-1.1571652505	-1	-1.363859084	-1	-1.3594277205	-1	-1.5600640735	-1
TGME49_250010	50.m03351	N/A	-1.8003511545	-1	-1.336517974	-1	-1.1803609325	-1	-1.0627992065	-1	-1.0740638505	-1	-1.1173218545	-1
TGME49_230000	44.m02570	N/A	-2.131527267	-1	-1.696467755	-1	-1.105142234	-1	-0.643870975	-1	-1.080516864	-1	-0.919698077	-1
TGME49_225470	42.m00056	N/A	-0.682565650000001	-1	-1.3885782875	-1	-1.27372006	-1	-1.4485427255	-1	-1.673604677	-1	-1.112673654	-1
TGME49_252340	52.m01541	N/A	-1.037698333	-1	-0.542410653499998	0	-1.5475743115	-1	-1.404437099	-1	-1.357991234	-1	-1.698958154	-1
TGME49_246510	50.m03115	N/A	-1.024886028	-1	-1.4547180305	-1	-1.0277126425	-1	-1.2666048285	-1	-0.968280341000002	-1	-1.8486871685	-1
TGME49_231120	44.m02641	N/A	-0.713611778	-1	-0.674624437000001	-1	-1.735114159	-1	-1.715676118	-1	-1.4587888655	-1	-1.2962258895	-1
TGME49_254660	52.m02715	N/A	-2.749845716	-1	-1.680991368	-1	-1.535318234	-1	-0.417495365500002	0	-0.610885523000002	-1	-0.612435997500001	0
TGME49_316730	583.m05773	N/A	-0.352953587	0	-0.759816547	-1	-1.601753638	-1	-1.6899292535	-1	-1.525810546	-1	-1.679805907	-1
TGME49_266690	57.m01803	N/A	-0.736410517	-1	-1.1994473875	-1	-1.726676881	-1	-1.2914523585	-1	-1.4294521485	-1	-1.2364381635	-1
TGME49_293810	83.m00005	N/A	-1.4013511245	-1	-1.536359405	-1	-1.552982367	-1	-1.1681490205	-1	-0.940963094999998	-1	-1.02256647	-1
TGME49_261010	55.m00146	N/A	-1.216764184	-1	-1.125997877	-1	-1.0465977185	-1	-1.368404878	-1	-1.389739989	-1	-1.488555334	-1
TGME49_257310	55.m04687	N/A	-0.233092401999998	0	-0.829613986500001	-1	-1.725657049	-1	-1.5626803305	-1	-1.7419130655	-1	-1.551604212	-1
TGME49_222860	41.m00006	N/A	-1.4869550175	-1	-1.2263171105	-1	-0.8816223205	-1	-1.083131592	-1	-0.9535636575	-1	-2.014099231	-1
TGME49_227960	42.m03595	N/A	-0.9699260485	-1	-0.839466350499999	-1	-1.0900015045	-1	-1.5274919965	-1	-1.3653893905	-1	-1.856298216	-1
TGME49_209070	25.m01844	N/A	-0.405282033499996	0	-0.571020167999998	-1	-1.774551939	-1	-1.589437949	-1	-1.847681677	-1	-1.490467819	-1
TGME49_279430	69.m00202	N/A	-2.384136929	-1	-1.5813256695	-1	-1.253028747	-1	-1.256463399	-1	-1.190522417	-1	-0.0220390505000001	0
TGME49_284540	76.m01572	N/A	-2.652155988	-1	-1.47031202	-1	-0.836801925	-1	-0.809453188500001	-1	-0.773039750499998	-1	-1.16668202	-1
TGME49_212740	31.m00940	AAH2	0.621861183500001	1	-0.467439970499998	0	-2.151175844	-1	-1.96018066	-1	-2.1398147195	-1	-1.6350735985	-1
TGME49_209460	25.m02942	N/A	-1.378874	-1	-1.2381157505	-1	-1.5265677425	-1	-1.214931994	-1	-1.276826177	-1	-1.0978979445	-1
TGME49_320030	641.m01549	N/A	-1.236914511	-1	-1.428796663	-1	-0.550814269000002	-1	-1.2911727465	-1	-1.531515129	-1	-1.7153574805	-1
TGME49_244090	49.m03389	N/A	-1.3165276345	-1	-1.3406651505	-1	-1.2946619845	-1	-1.262953445	-1	-1.368557898	-1	-1.178575204	-1
TGME49_244100	49.m03389	N/A	-1.3165276345	-1	-1.3406651505	-1	-1.2946619845	-1	-1.262953445	-1	-1.368557898	-1	-1.178575204	-1
TGME49_265180	57.m01726	N/A	-1.1962915635	-1	-1.3332045305	-1	-1.4923108195	-1	-1.3066634395	-1	-1.283246134	-1	-1.1506061635	-1
TGME49_217510	37.m00747	N/A	-0.413808049499999	0	-0.916651234499996	-1	-1.6514988415	-1	-1.3566956185	-1	-1.448101259	-1	-1.983986978	-1
TGME49_212130	28.m00293	N/A	-0.777954207	-1	-1.0433962625	-1	-1.5747461935	-1	-1.5350355455	-1	-1.518856186	-1	-1.3248466205	-1
TGME49_290260	80.m03992	N/A	-1.0293171915	-1	-0.798770079500001	-1	-1.635955804	-1	-1.5502447225	-1	-1.541313542	-1	-1.2503767895	-1
TGME49_293800	83.m02712	N/A	-1.068446653	-1	-0.706137994999999	-1	-2.236813882	-1	-1.324688782	-1	-1.1673547685	-1	-1.3043052665	-1
TGME49_234490	46.m01610	N/A	-0.8835743895	-1	-1.409263939	-1	-1.7284626395	-1	-1.3890144775	-1	-1.34887236	-1	-1.05566371	-1
TGME49_230650	44.m02611	N/A	-0.5408736985	-1	-0.759090669500002	-1	-1.875662522	-1	-1.679446353	-1	-1.6354018435	-1	-1.326724348	-1
TGME49_229160	44.m02523	N/A	-1.429707301	-1	-1.3815213635	-1	-1.0527601795	-1	-1.2765305315	-1	-1.2508571175	-1	-1.426408157	-1
TGME49_214370	33.m01281	N/A	-1.2356987895	-1	-0.986784185499999	-1	-1.4215373015	-1	-1.407456128	-1	-1.5529861095	-1	-1.2368100115	-1
TGME49_246130	50.m03103	N/A	-0.110105826499998	0	-0.3225229745	0	-1.729898919	-1	-2.060979922	-1	-1.6626913795	-1	-1.958746898	-1
TGME49_289840	80.m02246	N/A	-1.17093883	-1	-1.116908093	-1	-1.393671946	-1	-1.3289608785	-1	-1.505698489	-1	-1.340612444	-1
TGME49_265230	57.m01731	N/A	-0.6187334285	-1	-1.0270479355	-1	-1.6559253825	-1	-1.6601054925	-1	-1.778770677	-1	-1.132308855	-1
TGME49_314070	583.m05598	N/A	-1.047913927	-1	-1.200235439	-1	-1.1976901475	-1	-1.5026051835	-1	-1.433219736	-1	-1.4953535555	-1
TGME49_217860	37.m00779	N/A	-1.037843161	-1	-1.2057098625	-1	-1.43171676	-1	-1.5201533075	-1	-1.567113802	-1	-1.1221377595	-1
TGME49_280450	72.m00676	N/A	-0.918488897	-1	-0.801775591499999	-1	-1.6790494395	-1	-1.477888708	-1	-1.7612202495	-1	-1.256346063	-1
TGME49_319850	641.m01535	N/A	-2.1941153305	-1	-1.1724897035	-1	-0.717598499499999	-1	-1.18095947	-1	-0.936451851499999	-1	-1.7012138225	-1
TGME49_293510	83.m01219	N/A	-0.965051062999998	-1	-1.3992961105	-1	-1.629829345	-1	-1.21926271	-1	-1.3494880755	-1	-1.342219235	-1
TGME49_254600	52.m01665	N/A	-2.580328014	-1	-1.386184122	-1	-1.505960541	-1	-1.2849907665	-1	-1.0218913755	-1	-0.130377608	0
TGME49_288700	80.m00016	N/A	-1.279818419	-1	-1.310828848	-1	-1.255573378	-1	-1.377176325	-1	-1.4920878485	-1	-1.2284036645	-1
TGME49_204550	20.m03873	N/A	-0.899378794999998	-1	-1.22745495	-1	-1.9058756195	-1	-1.2854060155	-1	-1.3718883405	-1	-1.2545643845	-1
TGME49_202190	20.m03700	N/A	-1.908758214	-1	-1.4009260775	-1	-0.981782866499999	-1	-1.1767382635	-1	-0.965004294499999	-1	-1.511459439	-1
TGME49_224810	42.m03380	N/A	-1.142418715	-1	-0.908904929999999	-1	-1.389264853	-1	-1.2756668735	-1	-1.7381138955	-1	-1.4946568665	-1
TGME49_209160	25.m01851	N/A	-1.666665392	-1	-1.587797985	-1	-0.913360309999998	-1	-1.0458296215	-1	-1.553292043	-1	-1.182847421	-1
TGME49_262780	55.m05012	N/A	-1.3829515225	-1	-1.326465726	-1	-1.0316103315	-1	-1.3698535125	-1	-1.515077201	-1	-1.341005752	-1
TGME49_257020	55.m04669	N/A	-1.706048118	-1	-1.053355892	-1	-1.442632067	-1	-1.312615581	-1	-1.2312297285	-1	-1.23083965	-1
TGME49_305450	541.m01173	N/A	-0.6060431675	-1	-1.1720470875	-1	-1.356064145	-1	-1.342931609	-1	-1.7866579455	-1	-1.733251838	-1
TGME49_258900	55.m04796	N/A	-0.817757411499999	-1	-1.06318643	-1	-1.746573584	-1	-1.4884801435	-1	-1.954122385	-1	-0.938229012499999	-1
TGME49_241010	49.m07251	N/A	-1.0565287585	-1	-1.387312529	-1	-1.4734107555	-1	-1.3252224475	-1	-1.8143764505	-1	-0.957054938999998	-1
TGME49_223960	42.m00027	N/A	-1.3078191485	-1	-1.064486653	-1	-1.3131103625	-1	-1.321074512	-1	-1.745127527	-1	-1.2630072015	-1
TGME49_226560	42.m00073	N/A	-0.860253648999999	-1	-0.876386906	-1	-1.4515361155	-1	-1.755687654	-1	-1.473215728	-1	-1.5977671915	-1
TGME49_290240	80.m02265	N/A	-1.097713032	-1	-1.463694884	-1	-1.355030566	-1	-1.357463205	-1	-1.546657963	-1	-1.204389367	-1
TGME49_255170	55.m04597	N/A	-1.754845559	-1	-1.2185016895	-1	-1.3493596805	-1	-1.2070574485	-1	-1.377955966	-1	-1.125095101	-1
TGME49_217580	37.m00754	POLR3F	-0.8922407715	-1	-1.0709805855	-1	-1.547267115	-1	-1.5496765505	-1	-1.6166645055	-1	-1.359193148	-1
TGME49_304990	541.m01146	N/A	-1.7561796565	-1	-1.0887002805	-1	-1.7285035705	-1	-1.347210154	-1	-1.037261563	-1	-1.0822001345	-1
TGME49_248400	50.m00015	N/A	-0.303664498499998	0	-0.833917549000002	-1	-1.8441803365	-1	-1.873949399	-1	-1.782806297	-1	-1.4188695095	-1
TGME49_221170	41.m00008	N/A	-2.1893116145	-1	-1.466967573	-1	-0.8017442995	-1	-0.9928463545	-1	-0.934478508999998	-1	-1.672170422	-1
TGME49_223150	41.m01397	N/A	-2.617377733	-1	-1.071899875	-1	-0.951942839500001	-1	-0.697864574000001	0	-0.751823339	0	-1.9689830625	-1
TGME49_320130	641.m03162	N/A	-1.052644716	-1	-1.301641993	-1	-1.2940115175	-1	-1.547290096	-1	-1.8268238715	-1	-1.050669009	-1
TGME49_216490	35.m01586	N/A	-1.2092918045	-1	-0.821014846500001	-1	-1.8908703415	-1	-1.769910225	-1	-1.3907479855	-1	-0.993187867000001	-1
TGME49_288460	80.m00076	N/A	-0.722632933499998	-1	-0.995437814999999	-1	-1.9541077335	-1	-1.402370235	-1	-1.2638349055	-1	-1.745012406	-1
TGME49_318720	641.m00171	N/A	-1.9054247355	-1	-1.1718815535	-1	-1.1513659485	-1	-1.140830992	-1	-1.2760867445	-1	-1.4414574715	-1
TGME49_242670	49.m05699	N/A	-1.405737062	-1	-1.517172235	-1	-1.4642592175	-1	-1.202885485	-1	-1.5520869885	-1	-0.947168655999999	-1
TGME49_319870	641.m01538	N/A	-1.819362062	-1	-1.4829878745	-1	-1.0952964975	-1	-1.205230799	-1	-1.006772069	-1	-1.482944976	-1
TGME49_202920	20.m03753	N/A	-2.150099689	-1	-1.9934801375	-1	-1.161415758	-1	-0.783874555500001	-1	-0.6095385085	-1	-1.3993093215	-1
TGME49_316760	583.m05776	N/A	-1.1282348225	-1	-1.009286008	-1	-1.6295959235	-1	-1.053084327	-1	-1.755617166	-1	-1.524713664	-1
TGME49_288250	80.m02134	N/A	-1.6041588685	-1	-1.5449415615	-1	-0.991886976499999	-1	-1.123175121	-1	-1.3528245305	-1	-1.5234945105	-1
TGME49_288260	80.m02134	N/A	-1.6041588685	-1	-1.5449415615	-1	-0.991886976499999	-1	-1.123175121	-1	-1.3528245305	-1	-1.5234945105	-1
TGME49_267300	57.m03134	N/A	-1.6182578105	-1	-1.6284977285	-1	-1.113369405	-1	-1.136176342	-1	-1.3337215255	-1	-1.320168607	-1
TGME49_214260	33.m01272	N/A	-1.011815817	-1	-1.144189373	-1	-1.6549065	-1	-1.640576889	-1	-1.549392266	-1	-1.159778694	-1
TGME49_270650	59.m03526	N/A	-1.8955527125	-1	-1.84746792	-1	-1.588421705	-1	-1.174656094	-1	-1.1159397675	-1	-0.539860040999998	0
TGME49_265460	57.m01749	N/A	-1.2807384835	-1	-1.510522196	-1	-1.3028423745	-1	-1.308512596	-1	-1.546957308	-1	-1.2155136195	-1
TGME49_214550	33.m02211	N/A	-1.098307585	-1	-1.0705384335	-1	-1.6210678095	-1	-1.6854632225	-1	-1.579577532	-1	-1.113158186	-1
TGME49_270580	59.m03523	N/A	-0.859017644499997	-1	-1.259137478	-1	-1.521518909	-1	-1.5363175605	-1	-1.746087222	-1	-1.2739874135	-1
TGME49_293610	83.m00001	N/A	-1.7961910615	-1	-1.338582213	-1	-1.4849934525	-1	-1.385466407	-1	-1.2459847495	-1	-0.944992686999999	-1
TGME49_232730	44.m00007	N/A	-1.247251747	-1	-1.2219174655	-1	-1.5542306665	-1	-1.227401536	-1	-1.417510054	-1	-1.5314865595	-1
TGME49_212990	31.m00865	N/A	-1.1245139325	-1	-1.3722251275	-1	-1.480407604	-1	-1.63302245	-1	-1.426950599	-1	-1.174550639	-1
TGME49_300000	145.m00327	RPL18	-3.0782578115	-1	-1.5601233785	-1	-0.683080757500001	-1	-0.9042813525	-1	-0.705562243000001	-1	-1.2932757125	-1
TGME49_226220	42.m03481	ALV6	-1.06676414	-1	-1.365097818	-1	-0.9370200415	-1	-1.363032939	-1	-1.824104203	-1	-1.669350274	-1
TGME49_285880	76.m03398	N/A	-1.7173927395	-1	-2.037987448	-1	-1.108816247	-1	-1.1601015475	-1	-1.328528177	-1	-0.889910443999998	-1
TGME49_216660	35.m00900	N/A	-0.899208971999999	-1	-1.0656151455	-1	-1.5317916415	-1	-1.5123633645	-1	-1.697331937	-1	-1.5554335725	-1
TGME49_307790	551.m00223	N/A	0.766937343000002	1	-0.434889422	0	-2.3242115115	-1	-2.0011341885	-1	-2.3834483775	-1	-1.9067454135	-1
TGME49_267420	57.m03103	N/A	-1.5442619815	-1	-1.281779413	-1	-1.7560860085	-1	-1.2730011055	-1	-1.256011221	-1	-1.174948394	-1
TGME49_214570	33.m01293	N/A	1.018344724	1	0.564379649999999	0	-2.515243839	-1	-2.4328910835	-1	-2.882930443	-1	-2.040985997	-1
TGME49_232970	44.m02757	N/A	-1.0116606035	-1	-0.9197916585	-1	-1.4334634345	-1	-1.600912572	-1	-1.8012210405	-1	-1.523469874	-1
TGME49_295450	86.m00373	N/A	-1.2646447695	-1	-1.6045497315	-1	-1.2845730045	-1	-1.440559452	-1	-1.418922783	-1	-1.282288041	-1
TGME49_259140	55.m04815	N/A	-0.668456765	-1	-0.8028774715	-1	-1.8761317225	-1	-1.600448622	-1	-1.8847589815	-1	-1.465396834	-1
TGME49_259150	55.m04815	N/A	-0.668456765	-1	-0.8028774715	-1	-1.8761317225	-1	-1.600448622	-1	-1.8847589815	-1	-1.465396834	-1
TGME49_234580	46.m01619	N/A	-1.29353111	-1	-1.223039404	-1	-1.423169497	-1	-1.4701161395	-1	-1.599041734	-1	-1.2944592855	-1
TGME49_225980	42.m03468	N/A	-1.0409743585	-1	-1.333007057	-1	-1.728038966	-1	-1.5401032085	-1	-1.6838936455	-1	-0.979135593999997	-1
TGME49_205340	20.m03903	RPS12	-3.237494374	-1	-1.779381232	-1	-0.683390736999998	-1	-1.4563844225	-1	-0.976946350999999	-1	-0.173073194499999	0
TGME49_251600	50.m00083	N/A	-1.3483983785	-1	-1.38820915	-1	-1.224045482	-1	-1.4362391645	-1	-1.52106453	-1	-1.390122723	-1
TGME49_248970	50.m03271	N/A	-1.190114742	-1	-1.409389885	-1	-1.4229652675	-1	-1.448305872	-1	-1.60293684	-1	-1.265236496	-1
TGME49_289760	80.m02241	N/A	-0.780393413	-1	-0.603517206500002	0	-1.6934795255	-1	-1.442057924	-1	-1.85684621	-1	-1.98888359	-1
TGME49_248430	50.m07118	N/A	-0.211503993499998	0	-1.1016705925	-1	-2.0364531275	-1	-1.411554308	-1	-2.0475786325	-1	-1.564892119	-1
TGME49_205350	20.m00392	N/A	-0.103489095	0	-0.887034983500002	-1	-1.3499432255	-1	-1.94445565	-1	-2.106689335	-1	-1.9948315865	-1
TGME49_202840	20.m03749	N/A	-0.309621495	0	-1.187546465	-1	-1.9044795205	-1	-1.8856756165	-1	-1.911999116	-1	-1.206013412	-1
TGME49_234540	46.m01616	N/A	-1.095160699	-1	-1.2318522695	-1	-1.0571450905	-1	-1.9237630805	-1	-1.9043258275	-1	-1.200047786	-1
TGME49_243280	49.m00041	N/A	-1.5949320895	-1	-0.707063654	-1	-1.520466334	-1	-1.7187297405	-1	-1.506960462	-1	-1.3813064555	-1
TGME49_243410	49.m03344	N/A	-0.981527069999999	-1	-1.2128777185	-1	-1.4867139355	-1	-1.579496351	-1	-1.5505423645	-1	-1.621148699	-1
TGME49_218930	38.m01099	N/A	-1.747844365	-1	-1.5345475675	-1	-2.082019578	-1	-0.800539974499999	-1	-0.913559698999999	-1	-1.3588349195	-1
TGME49_232350	44.m00006	LDH1	0.0431565535000038	0	-0.589056168	-1	-1.436944771	-1	-2.0950396585	-1	-1.9742611795	-1	-2.385657222	-1
TGME49_247950	50.m05627	N/A	-1.06778899	-1	-1.026428591	-1	-1.7117771745	-1	-1.33484004	-1	-1.822080166	-1	-1.477866821	-1
TGME49_308050	551.m00022	N/A	-1.7819649775	-1	-1.302220688	-1	-1.305742687	-1	-1.128246377	-1	-1.427846511	-1	-1.501256147	-1
TGME49_223110	41.m00029	GLTP	-2.0230751975	-1	-2.241300481	-1	-1.619288505	-1	-0.790390395500001	-1	-0.846197135000001	-1	-0.929483804500001	-1
TGME49_256000	55.m00006	N/A	-0.432114584999999	0	-0.950816853499997	-1	-1.8887544575	-1	-1.7233110425	-1	-1.8645942955	-1	-1.591794911	-1
TGME49_277840	65.m00012	N/A	-0.867102348499998	-1	-1.281927691	-1	-1.759974481	-1	-1.5815463885	-1	-1.345501687	-1	-1.6301813785	-1
TGME49_315110	583.m00697	N/A	-0.879860636	-1	-1.2466535575	-1	-1.3535317345	-1	-1.536760525	-1	-1.5913834315	-1	-1.8612263	-1
TGME49_208320	25.m02929	N/A	-1.8583983005	-1	-1.431667694	-1	-1.6566106505	-1	-1.1405398545	-1	-1.2930192505	-1	-1.090606419	-1
TGME49_231380	44.m04618	POLR2D	-1.5694464675	-1	-1.098667149	-1	-1.6743141965	-1	-1.478972463	-1	-1.5174058855	-1	-1.143783953	-1
